city_code,city_name,postal_code,department_code,latitude,longitude
56001,Allaire,56350,56,47.63118086857756,-2.1815915221274564
56002,Ambon,56190,56,47.55989535414025,-2.536554060567936
56003,Arradon,56610,56,47.63315409294293,-2.8238866044622233
56004,Arzal,56190,56,47.52595305257336,-2.402079433300025
56005,Arzon,56640,56,47.549909034621905,-2.9031106367611574
56006,Augan,56800,56,47.91089114013309,-2.272245037296971
56007,Auray,56400,56,47.66838473930052,-2.9901243706698137
56008,Baden,56870,56,47.60610832380695,-2.903566863721611
56009,Bangor,56360,56,47.3148342512862,-3.193754759875792
56010,Baud,56150,56,47.86932782252137,-3.0287404618087557
56011,Beganne,56350,56,47.60275965179028,-2.243325357582364
56012,Beignon,56380,56,47.967170147664824,-2.170273378831189
56013,Belz,56550,56,47.674235219431054,-3.1646577471143686
56014,Berne,56240,56,47.98465620728857,-3.369378364538166
56015,Berric,56230,56,47.639221043973855,-2.5323764721665674
56017,Bignan,56500,56,47.87370708915814,-2.7498424607699823
56018,Billiers,56190,56,47.52513937344471,-2.4796090036600726
56019,Billio,56420,56,47.868741546801814,-2.646256379706299
56020,Bohal,56140,56,47.7841269818943,-2.4451687678351153
56021,Branderion,56700,56,47.79330406074664,-3.1932110407826455
56022,Brandivy,56390,56,47.782820253079265,-2.9164381987110364
56023,Brech,56400,56,47.70691245989227,-3.026463184413763
56024,Brehan,56580,56,48.07045816006794,-2.6939792144260015
56025,Brignac,56430,56,48.1128974602146,-2.393160858416373
56026,Bubry,56310,56,47.970563802851814,-3.17434019003766
56027,Buleon,56420,56,47.92163439087186,-2.6757274586586997
56028,Caden,56220,56,47.635259282625356,-2.2963119893075508
56029,Calan,56240,56,47.87786210855006,-3.307602680973731
56030,Camoel,56130,56,47.478731620950995,-2.3995690768046503
56031,Camors,56330,56,47.8293433883709,-3.001583193888033
56032,Campeneac,56800,56,47.960760706067596,-2.2789526785997687
56033,Carentoir,56910,56,47.82387129249388,-2.1226444712586856
56034,Carnac,56340,56,47.60341595878387,-3.0664113127235817
56035,Caro,56140,56,47.86523398392462,-2.3348571388040362
56036,Caudan,56850,56,47.809914644514464,-3.338270315446141
56040,Cleguer,56620,56,47.86243379965266,-3.360033609312003
56041,Cleguerec,56480,56,48.127508832591886,-3.064895286528314
56042,Colpo,56390,56,47.816923816191164,-2.8107569423193928
56043,Concoret,56430,56,48.06545854498583,-2.2132533532818384
56044,Cournon,56200,56,47.749401354388034,-2.0991488115332295
56046,Crach,56950,56,47.63072640808305,-2.994895792823307
56047,Credin,56580,56,48.035615586034325,-2.7585729094771017
56051,Cruguel,56420,56,47.882939166055046,-2.5890814782789437
56052,Damgan,56750,56,47.52097588445497,-2.588962956038924
56053,Elven,56250,56,47.73186936738652,-2.595463612131799
56054,Erdeven,56410,56,47.6358420984542,-3.156849105502169
56055,Etel,56410,56,47.65685347011997,-3.1961331885519275
56144,Evellys,56500,56,47.97136488500118,-2.867532040036618
56056,Evriguet,56490,56,48.08239204847736,-2.403941968782377
56058,Ferel,56130,56,47.48649062327087,-2.3385591695056633
56102,Forges De Lanouee,56120,56,48.0144268410846,-2.5780689493083786
56062,Gavres,56680,56,47.69453915402127,-3.334223340498501
56063,Gestel,56530,56,47.809179489225556,-3.4368031527982255
56065,Gourhel,56800,56,47.93929382354388,-2.357942673358872
56066,Gourin,56110,56,48.13105628648141,-3.5995904652119313
56067,Grand Champ,56390,56,47.762024770110024,-2.8508752918272657
56069,Groix,56590,56,47.636850566868254,-3.465353254595165
56070,Guegon,56120,56,47.925042196628254,-2.5902644894320668
56071,Guehenno,56420,56,47.88678412938961,-2.6533884071224154
56072,Gueltas,56920,56,48.08743828697042,-2.8129158200466344
56073,Guemene Sur Scorff,56160,56,48.066496824769644,-3.205057767312394
56074,Guenin,56150,56,47.90065759053783,-2.9669158659870996
56075,Guer,56380,56,47.90499339349765,-2.1281482587316347
56076,Guern,56310,56,48.03825011717629,-3.0947003930439587
56078,Guidel,56520,56,47.79377655998376,-3.4906329789118438
56079,Guillac,56800,56,47.91879489270664,-2.4860855583333215
56080,Guilliers,56490,56,48.04899881766782,-2.4142541711197136
56081,Guiscriff,56560,56,48.03911054393369,-3.61995967680428
56082,Hellean,56120,56,47.96762170526088,-2.4807774816232673
56083,Hennebont,56700,56,47.80532339941304,-3.269396074788893
56085,Hoedic,56170,56,47.33630530441603,-2.861987195612704
56087,Ile Aux Moines,56780,56,47.584307750645216,-2.851023730215628
56088,Ile D Arz,56840,56,47.58774855277196,-2.797689264928309
56086,Ile D Houat,56170,56,47.386505082624545,-2.976226111927343
56089,Inguiniel,56240,56,47.951418658400875,-3.271138300255979
56090,Inzinzac Lochrist,56650,56,47.859943870574014,-3.256802774413902
56091,Josselin,56120,56,47.954757855562264,-2.551698424820414
56092,Kerfourn,56920,56,48.04660952026224,-2.840240792270958
56093,Kergrist,56300,56,48.14544518446706,-2.929156757966371
56264,Kernascleden,56540,56,48.01253569305652,-3.3329232165262885
