city_code,city_name,postal_code,department_code,latitude,longitude
55001,Abainville,55130,55,48.531017201474924,5.523593104444025
55002,Abaucourt Hautecourt,55400,55,49.19976100702499,5.546850529911117
55004,Aincreville,55110,55,49.368737189565735,5.114726452079841
55005,Amanty,55130,55,48.5159615030268,5.601630727710355
55007,Ambly Sur Meuse,55300,55,49.02195377489557,5.452093778827569
55008,Amel Sur L Etang,55230,55,49.25692907686778,5.644971084943682
55009,Ancemont,55320,55,49.06315991289083,5.381115777837438
55010,Ancerville,55170,55,48.63913174887438,5.02660529228022
55011,Andernay,55800,55,48.78265285577604,4.952435733227916
55012,Apremont La Foret,55300,55,48.846697940513124,5.620673023213733
55013,Arrancy Sur Crusnes,55230,55,49.41266365830599,5.649875506543136
55014,Aubreville,55120,55,49.15980202388077,5.097896685180385
55015,Aulnois En Perthois,55170,55,48.63622431179592,5.122660453691342
55017,Autrecourt Sur Aire,55120,55,49.027243804143154,5.143850646475345
55018,Autreville St Lambert,55700,55,49.5644516441572,5.135139854695176
55021,Avillers Ste Croix,55210,55,49.03371283201268,5.701951272318338
55022,Avioth,55600,55,49.5673456621156,5.389659111701193
55023,Avocourt,55270,55,49.20458863176401,5.140722280548863
55024,Azannes Et Soumazannes,55150,55,49.28803087286168,5.468416663314885
55025,Baalon,55700,55,49.48503782211108,5.262337396941911
55026,Badonvilliers Gerauvilliers,55130,55,48.54338841079952,5.578116365642147
55027,Bannoncourt,55300,55,48.95506956590945,5.480524210431164
55028,Bantheville,55110,55,49.35220723857576,5.071761780532262
55029,Bar Le Duc,55000,55,48.76283061087593,5.173243516355971
55031,Baudonvilliers,55170,55,48.68944574377338,5.005586382480544
55032,Baudremont,55260,55,48.83633175733616,5.394626608821978
55033,Baulny,55270,55,49.2660894136343,5.025214303481558
55034,Bazeilles Sur Othain,55600,55,49.500656680925935,5.427298050839457
55035,Bazincourt Sur Saulx,55170,55,48.68737754030392,5.141081220106687
55036,Beauclair,55700,55,49.45287434530391,5.117532116139468
55037,Beaufort En Argonne,55700,55,49.48004838236403,5.110582816200618
55038,Beaulieu En Argonne,55250,55,49.04498266099366,5.0339138984588105
55039,Beaumont En Verdunois,55100,55,49.26505762065203,5.40340886643633
55040,Beausite,55250,55,48.9657576789924,5.2183436982406635
55041,Behonne,55000,55,48.797759727947025,5.170206976631817
55042,Belleray,55100,55,49.1299618475684,5.369993757917694
55043,Belleville Sur Meuse,55430,55,49.17975016412018,5.3976092913132065
55044,Belrain,55260,55,48.86166361270459,5.306482941703184
55045,Belrupt En Verdunois,55100,55,49.14969897403353,5.447989396533046
55046,Beney En Woevre,55210,55,48.9632738349583,5.802755923879463
55047,Bethelainville,55100,55,49.169383095210364,5.22445679545466
55048,Bethincourt,55270,55,49.247743033425294,5.2200826161014335
55049,Beurey Sur Saulx,55000,55,48.75929170940036,5.0289748097728655
55050,Bezonvaux,55100,55,49.22944094772109,5.475196745074157
55051,Biencourt Sur Orge,55290,55,48.56973803742464,5.34502311433773
55053,Billy Sous Mangiennes,55230,55,49.32214667202374,5.5651141706845095
55054,Bislee,55300,55,48.87220758074139,5.50898860529327
55055,Blanzee,55400,55,49.1609285773067,5.533547018602583
55057,Boinville En Woevre,55400,55,49.188078996156165,5.679041504282001
55058,Boncourt Sur Meuse,55200,55,48.81157339839138,5.583804007699133
55059,Bonnet,55130,55,48.52429028635242,5.421900769949092
55060,Bonzee,55160,55,49.08936983606721,5.569229083157576
55062,Bouconville Sur Madt,55300,55,48.84400219860666,5.703853799027418
55063,Bouligny,55240,55,49.292966316797305,5.742230963399594
55064,Bouquemont,55300,55,48.98253673087396,5.42739506347547
55065,Boureuilles,55270,55,49.19879103288149,5.02200321930988
55066,Bovee Sur Barboure,55190,55,48.636565225299876,5.512347557843663
55067,Boviolles,55500,55,48.64329604127256,5.415490361070347
55068,Brabant En Argonne,55120,55,49.11984888373922,5.150546077658769
55069,Brabant Le Roi,55800,55,48.85759067560123,4.978358559451738
55070,Brabant Sur Meuse,55100,55,49.280187352604415,5.322319664071919
55071,Brandeville,55150,55,49.3914900586379,5.308675628384993
55072,Braquis,55400,55,49.15631697098486,5.625771915883757
55073,Bras Sur Meuse,55100,55,49.20744204248146,5.390589622852487
55075,Brauvilliers,55170,55,48.57677226348259,5.15500768336396
55076,Breheville,55150,55,49.38277574396281,5.33055425256512
55077,Breux,55600,55,49.5929799598658,5.396201825016753
55078,Brieulles Sur Meuse,55110,55,49.32830964975502,5.172254094237092
55079,Brillon En Barrois,55000,55,48.71708897125542,5.107893792248463
55080,Brixey Aux Chanoines,55140,55,48.47541001095461,5.716123995374414
55081,Brizeaux,55250,55,49.00538249729559,5.0555460420720255
55082,Brocourt En Argonne,55120,55,49.11170028925842,5.17145790560703
55083,Brouennes,55700,55,49.522284407704134,5.250783113371252
55084,Broussey En Blois,55190,55,48.63423902692952,5.553397821378761
55085,Broussey Raulecourt,55200,55,48.81421657173755,5.715133843345267
55087,Bure,55290,55,48.50617922734333,5.341973775158303
55088,Burey En Vaux,55140,55,48.55584786464628,5.646180796713756
55089,Burey La Cote,55140,55,48.50108640439562,5.683776662605357
55093,Buxieres Sous Les Cotes,55300,55,48.90552646397997,5.681525823965821
55094,Buzy Darmont,55400,55,49.171058020340155,5.715267783625599
55095,Cesse,55700,55,49.50862169357328,5.138236026665164
55096,Chaillon,55210,55,48.94961539972106,5.651765453473829
55097,Chalaines,55140,55,48.59631843935272,5.697436974630906
55099,Champneuville,55100,55,49.2377375621859,5.3319849023317545
55100,Champougny,55140,55,48.54366697870492,5.701406724288444
55358,Chanteraine,55500,55,48.67540740222516,5.389003119293768
55101,Chardogne,55000,55,48.826340291622955,5.127727581817437
55102,Charny Sur Meuse,55100,55,49.20240564751098,5.342241148379474
55103,Charpentry,55270,55,49.258202601034895,5.041327473646849
55104,Chassey Beaupre,55130,55,48.44462917908296,5.437468451379909
55105,Chatillon Sous Les Cotes,55400,55,49.13930426233982,5.512944403616675
55106,Chattancourt,55100,55,49.21543933586236,5.265383403619799
55107,Chaumont Devant Damvillers,55150,55,49.310782070967804,5.434015506418259
55108,Chaumont Sur Aire,55260,55,48.92318213521218,5.270718264520603
55109,Chauvency Le Chateau,55600,55,49.52817478641313,5.305983430534923
55110,Chauvency St Hubert,55600,55,49.5385743633115,5.2984550199229234
55111,Chauvoncourt,55300,55,48.89397759306532,5.493556946479592
55113,Cheppy,55270,55,49.226927171014125,5.078210793819787
55114,Chonville Malaumont,55200,55,48.75919251672621,5.4866561995532415
55115,Cierges Sous Montfaucon,55270,55,49.30087122616082,5.09031860029062
55117,Clermont En Argonne,55120,55,49.12024902111581,5.092547793643025
55118,Clery Le Grand,55110,55,49.36200064234123,5.142058809418232
55119,Clery Le Petit,55110,55,49.364076706848664,5.166995034556611
55120,Combles En Barrois,55000,55,48.74269280641528,5.112386593726941
55121,Combres Sous Les Cotes,55160,55,49.0633733565429,5.620143694871348
55122,Commercy,55200,55,48.748995810919084,5.56583614066216
55124,Consenvoye,55110,55,49.296076581288304,5.313627180900463
55125,Contrisson,55800,55,48.80289284148178,4.957163170425338
55127,Courcelles En Barrois,55260,55,48.82519166221627,5.4277154354624635
55128,Courcelles Sur Aire,55260,55,48.94071808290472,5.233093005079681
55129,Courouvre,55260,55,48.94540626289046,5.356933746805584
55132,Cousances Les Forges,55170,55,48.618275820340294,5.088548653106854
55518,Cousances Les Triconville,55500,55,48.77030098235146,5.403202781573939
55133,Couvertpuis,55290,55,48.58015112836756,5.305941393081833
55134,Couvonges,55800,55,48.77719025542282,5.037719762751245
55137,Cuisy,55270,55,49.26836420980278,5.1884686175044505
55138,Culey,55000,55,48.76764169003651,5.270625163454134
55139,Cumieres Le Mort Homme,55100,55,49.23404692974938,5.264758162525155
55140,Cunel,55110,55,49.331311504979666,5.118449510354582
55141,Dagonville,55500,55,48.790364141165625,5.383226149153817
55142,Dainville Bertheleville,55130,55,48.45076747574319,5.513510241462677
55143,Damloup,55400,55,49.19852892445499,5.495093609470887
55144,Dammarie Sur Saulx,55500,55,48.598851898760316,5.238631652705179
55145,Damvillers,55150,55,49.34312741056857,5.414844789618295
55146,Dannevoux,55110,55,49.308791960243965,5.222147730870197
55148,Delouze Rosieres,55130,55,48.568046675759774,5.535357567129915
55149,Delut,55150,55,49.410607906414015,5.420715123936542
55150,Demange Baudignecourt,55130,55,48.58652899518252,5.464945980978135
55153,Dieppe Sous Douaumont,55400,55,49.22171643581994,5.520104254439455
55154,Dieue Sur Meuse,55320,55,49.078970071057284,5.429330355174746
55155,Dombasle En Argonne,55120,55,49.14537349407041,5.197115367861441
55156,Dombras,55150,55,49.378843011344514,5.451652731134345
55157,Dommartin La Montagne,55160,55,49.02573418885869,5.599907319862589
55158,Dommary Baroncourt,55240,55,49.28029485346771,5.718565661045485
55159,Dompcevrin,55300,55,48.930558058971336,5.465834274465152
55160,Dompierre Aux Bois,55300,55,48.99911978619369,5.595737935736509
55162,Domremy La Canne,55240,55,49.29728396548008,5.694496996932038
55163,Doncourt Aux Templiers,55160,55,49.0600619058524,5.7205503112869325
55537,Douaumont Vaux,55100,55,49.21406172698832,5.451780587321652
55165,Doulcon,55110,55,49.38564044395714,5.155992713155516
55166,Dugny Sur Meuse,55100,55,49.09858342631898,5.366282439741946
55167,Dun Sur Meuse,55110,55,49.38387690214361,5.1963713987578295
55168,Duzey,55230,55,49.35968057981862,5.6176613042109
55169,Ecouviez,55600,55,49.53369704982305,5.453287421325674
55170,Ecurey En Verdunois,55150,55,49.355168543564176,5.342839075103803
55171,Eix,55400,55,49.18119671651239,5.474132641785754
55173,Epiez Sur Meuse,55140,55,48.542714319030665,5.627277469293478
55174,Epinonville,55270,55,49.27245590964954,5.083571200065801
55175,Erize La Brulee,55260,55,48.84656270975347,5.274718949034703
55177,Erize La Petite,55260,55,48.91315707094964,5.241698118226431
55178,Erize St Dizier,55000,55,48.81039606171499,5.280915765450027
55179,Erneville Aux Bois,55500,55,48.74251069470425,5.4082720275823455
55180,Esnes En Argonne,55100,55,49.20981597505979,5.203941700826075
55181,Etain,55400,55,49.220364955712554,5.631091041318344
55182,Eton,55240,55,49.26444850432195,5.688185778904512
55183,Etraye,55150,55,49.326360547077606,5.357313770403776
55184,Euville,55200,55,48.74467337342383,5.6525380046557885
55185,Evres,55250,55,48.98243116606109,5.1294256153594535
55186,Fains Veel,55000,55,48.784852476602396,5.110185020140726
55188,Flassigny,55600,55,49.474937106096675,5.442673530225978
55189,Fleury Devant Douaumont,55100,55,49.19481446968513,5.442575464655647
55191,Foameix Ornel,55400,55,49.235780471174024,5.60998625021339
55192,Fontaines St Clair,55110,55,49.36622653803872,5.246590120985971
55193,Forges Sur Meuse,55110,55,49.26012470920483,5.278047375328161
55194,Foucaucourt Sur Thabas,55250,55,49.0068550890464,5.099545472480337
55195,Foucheres Aux Bois,55500,55,48.63089439673559,5.249706468388765
55196,Fremereville Sous Les Cotes,55200,55,48.80427605137308,5.655961559371608
55197,Fresnes Au Mont,55260,55,48.8983968993497,5.443155138569729
55198,Fresnes En Woevre,55160,55,49.10141212864305,5.634956644838385
55199,Froidos,55120,55,49.060966575791994,5.120854715938757
55200,Fromereville Les Vallons,55100,55,49.16580483247415,5.293037380726841
55201,Fromezey,55400,55,49.209221183879265,5.582733145021715
55202,Futeau,55120,55,49.07634986137179,5.01111990187987
55204,Genicourt Sur Meuse,55320,55,49.044357247568485,5.442666422600318
55206,Gercourt Et Drillancourt,55110,55,49.28176433490512,5.237361378470382
55207,Gery,55000,55,48.786629419511485,5.303358815581571
55208,Gesnes En Argonne,55110,55,49.30610815937886,5.056554912806474
55258,Geville,55200,55,48.783220112588296,5.711945885908239
55210,Gimecourt,55260,55,48.84750331200807,5.3782163520618465
55211,Gincrey,55400,55,49.261593714277055,5.564192850278628
55212,Girauvoisin,55200,55,48.80566357395564,5.635830246973598
55214,Givrauval,55500,55,48.65655367792928,5.320462924284312
55215,Gondrecourt Le Chateau,55130,55,48.49242646069239,5.498074515550508
55216,Gouraincourt,55230,55,49.29887461510315,5.66668504028183
55217,Goussaincourt,55140,55,48.48259508287825,5.671823593180562
55218,Gremilly,55150,55,49.28287429801368,5.5128498508818655
55219,Grimaucourt En Woevre,55400,55,49.16400206843439,5.566753452914898
55220,Grimaucourt Pres Sampigny,55500,55,48.78025800460982,5.469566994047799
55221,Guerpont,55000,55,48.7194885099108,5.257107186272233
55222,Gussainville,55400,55,49.16678244620138,5.660943054703388
55224,Haironville,55000,55,48.686120558607016,5.091219208136106
55225,Halles Sous Les Cotes,55700,55,49.446532585541874,5.127324396026885
55226,Han Les Juvigny,55600,55,49.48162636891935,5.329790978945095
55229,Han Sur Meuse,55300,55,48.85393344877287,5.556011299391396
55228,Hannonville Sous Les Cotes,55210,55,49.03228795112145,5.652533638625128
55232,Harville,55160,55,49.09448263122412,5.72732188932925
55236,Haudainville,55100,55,49.124557766256395,5.431151086570675
55237,Haudiomont,55160,55,49.11304063153602,5.5380170678060185
55239,Haumont Pres Samogneux,55100,55,49.2788120370491,5.372950594034981
55241,Heippes,55220,55,48.99926969476273,5.276787958485725
55242,Hennemont,55160,55,49.14303222134526,5.672346274889645
55243,Herbeuville,55210,55,49.047680899821685,5.640457900309043
55244,Hermeville En Woevre,55400,55,49.17676804816625,5.604349071276352
55245,Heudicourt Sous Les Cotes,55210,55,48.93684007431932,5.694612250920752
55246,Hevilliers,55290,55,48.60236255712072,5.325208215534787
55247,Horville En Ornois,55130,55,48.48566433718672,5.468861549575723
55248,Houdelaincourt,55130,55,48.54997641980154,5.452113232994378
55250,Inor,55700,55,49.55268739357112,5.164879905059014
55251,Ippecourt,55220,55,49.03898981522107,5.21155366369507
55252,Ire Le Sec,55600,55,49.474329071321534,5.395544555666357
55255,Jametz,55600,55,49.42495862449371,5.392189845239468
55256,Jonville En Woevre,55160,55,49.06459092863759,5.776731407613103
55257,Jouy En Argonne,55120,55,49.137686279295735,5.221783770118861
55260,Julvecourt,55120,55,49.05963898809159,5.188015678784611
55261,Juvigny En Perthois,55170,55,48.597718842224246,5.166599788918381
55262,Juvigny Sur Loison,55600,55,49.461701111108546,5.335838758447818
55263,Koeur La Grande,55300,55,48.86482592648103,5.462451636625447
55264,Koeur La Petite,55300,55,48.85402068379682,5.460683867191395
55296,L Isle En Rigault,55000,55,48.71034849685416,5.03018963797926
55265,Labeuville,55160,55,49.088090283192614,5.772774521065614
55266,Lachalade,55120,55,49.178057329972646,4.985711673646932
55267,Lachaussee,55210,55,49.03219260494359,5.7984467202153
55268,Lacroix Sur Meuse,55300,55,48.984592108621285,5.53000271839737
55269,Lahaymeix,55260,55,48.93385158295304,5.418625596386667
55270,Lahayville,55300,55,48.89466982400106,5.7691658511772035
55271,Laheycourt,55800,55,48.90100206538855,5.03533090327841
55272,Laimont,55800,55,48.842156623335114,5.041660136127584
55274,Lamorville,55300,55,48.96246448035838,5.60004037878209
55275,Lamouilly,55700,55,49.547999452893876,5.24456041917607
55276,Landrecourt Lempire,55100,55,49.09544755774648,5.331703671386752
55278,Laneuville Au Rupt,55190,55,48.70713021239122,5.576032674218601
55279,Laneuville Sur Meuse,55700,55,49.49800427239708,5.116542947977247
55280,Lanheres,55400,55,49.21001323734406,5.711720492983071
55281,Latour En Woevre,55160,55,49.09196342522573,5.801648769221318
55282,Lavallee,55260,55,48.80668858516561,5.33535646582171
55284,Lavincourt,55170,55,48.65711671592735,5.145485519880007
55285,Lavoye,55120,55,49.04928038767761,5.136579507368221
55061,Le Bouchon Sur Saulx,55500,55,48.61057941932241,5.224247547620344
55116,Le Claon,55120,55,49.14518645084014,4.992455564420965
55379,Le Neufour,55120,55,49.12899792578184,4.98389881037162
55286,Lemmes,55220,55,49.06958645599205,5.29225181767728
55288,Lerouville,55200,55,48.77718521612072,5.537935183120856
55172,Les Eparges,55160,55,49.064847897698996,5.58546324170645
55123,Les Hauts De Chee,55000,55,48.87244163745356,5.171142791832473
55253,Les Islettes,55120,55,49.10976934978401,5.0090177531783775
55347,Les Monthairons,55320,55,49.0451133472574,5.386129014664512
55401,Les Paroches,55300,55,48.91054975662577,5.481977666552445
55436,Les Roises,55130,55,48.45212858101892,5.632678993377072
55497,Les Souhesmes Rampont,55220,55,49.08738467233994,5.247708059001479
55254,Les Trois Domaines,55220,55,48.96838511136792,5.292139545477205
55289,Levoncourt,55260,55,48.82728914382625,5.351903548121903
55290,Lignieres Sur Aire,55260,55,48.812512891755446,5.390532859621599
55291,Ligny En Barrois,55500,55,48.65715146966178,5.298890515933058
55292,Liny Devant Dun,55110,55,49.353148247855515,5.21156989620051
55293,Lion Devant Dun,55110,55,49.4163902892206,5.255675657345719
55295,Lisle En Barrois,55250,55,48.92095004343071,5.081641861725281
55297,Lissey,55150,55,49.38126789635491,5.359851631281801
55298,Loisey,55000,55,48.770913380612406,5.3000494664844116
55299,Loison,55230,55,49.304584761671556,5.590765077542675
55301,Longchamps Sur Aire,55260,55,48.91303000776616,5.309548546412163
55300,Longeaux,55500,55,48.64047639336734,5.327413330558924
55302,Longeville En Barrois,55000,55,48.73871283231804,5.205112005198708
55303,Loupmont,55300,55,48.866301853006995,5.678251002957676
55304,Louppy Le Chateau,55800,55,48.866786988827286,5.073644849895561
55306,Louppy Sur Loison,55600,55,49.43928311856506,5.338796746631808
55307,Louvemont Cote Du Poivre,55100,55,49.23725920814931,5.399552913569966
55310,Luzy St Martin,55700,55,49.52924378781361,5.141769957838412
55311,Maizeray,55160,55,49.10371060615438,5.700860069229088
55312,Maizey,55300,55,48.923963687390014,5.541781798479781
55313,Malancourt,55270,55,49.23751748704787,5.17662986364358
55315,Mandres En Barrois,55290,55,48.50282972012171,5.398802433048081
55316,Mangiennes,55150,55,49.34535044528194,5.53788466823546
55317,Manheulles,55160,55,49.122879667431555,5.595594945581065
55320,Marcheville En Woevre,55160,55,49.08947538321919,5.678962320278874
55321,Marre,55100,55,49.20285091781723,5.297486358614989
55322,Marson Sur Barboure,55190,55,48.63354545201905,5.444518411525037
55323,Martincourt Sur Meuse,55700,55,49.53480792235079,5.178757887114564
55324,Marville,55600,55,49.442331300258175,5.438988257634923
55325,Maucourt Sur Orne,55400,55,49.253047210734394,5.513618581768446
55326,Maulan,55500,55,48.66717294781545,5.259328289268326
55327,Mauvages,55190,55,48.59320495031167,5.551245416467249
55328,Maxey Sur Vaise,55140,55,48.5321336344434,5.6577020558383815
55329,Mecrin,55300,55,48.828827517405514,5.546590165466387
55330,Meligny Le Grand,55190,55,48.67460515522649,5.494161049481363
55331,Meligny Le Petit,55190,55,48.65740680831402,5.468805487080434
